epoch,train_loss,validation_loss,learning_rate
1,0.7310935080906014,0.7149199213807963,3.75e-05
2,0.7093391029505484,0.6954742264130609,7.5e-05
3,0.7151096002509959,0.6886244765006133,0.0001125
4,0.6911305250999581,0.6697786380620937,0.00015
5,0.6600763786534956,0.643391574539687,0.00018749999999999998
6,0.6152811767813904,0.5992641910016268,0.000225
7,0.5519703233666936,0.5928355859665424,0.0002625
8,0.49008026200126015,0.7206895044979482,0.0003
9,0.4800041103363902,0.6951816249846234,0.00029985723323727866
10,0.4622766248521866,0.6436612464402358,0.0002994292047137618
11,0.45643000361800196,0.6200647820321508,0.00029871672920607153
12,0.4550688029401892,0.5982569791905088,0.0002977211629518312
13,0.42471068518800376,0.5996932221961627,0.00029644440106799
14,0.3946160843900769,0.5739369407882998,0.0002948888739433602
15,0.3947083914981169,0.5362905685459469,0.000293057542612234
16,0.37481465410043696,0.5278887197394742,0.0002909538931178862
17,0.3508992314464798,0.5654049873312904,0.000288581929876693
18,0.34279175651219485,0.49487774930968853,0.0002859461680554975
19,0.35456572458720015,0.4578087686161025,0.0002830516249767332
20,0.30587060719650055,0.5550391913496294,0.0002799038105676658
21,0.3244775726514704,0.4022020810571282,0.0002765087168719328
22,0.3024703804011178,0.3840338794533437,0.00027287280664334875
23,0.27662016695653574,0.34842468561838097,0.00026900300104368524
24,0.24527802534158108,0.4121774677764798,0.00026490666646784665
25,0.2215892649031232,0.4806127298943723,0.0002605916005215186
26,0.19616588812599542,0.4158247906055206,0.00025606601717798207
27,0.19041245057157752,0.40602948846952713,0.00025133853114234905
28,0.17109839212262204,0.49468393920795223,0.0002464181414529809
29,0.16153976259189326,0.4114948546809389,0.00024131421435130807
30,0.14470353651111917,0.43567776878663833,0.00023603646545265687
31,0.15685481535132934,0.6100551039503463,0.00023059494125202357
32,0.16575248146928448,0.31160280278563735,0.000225
33,0.15952473377146956,0.44217540044998355,0.0002192622919852551
34,0.12732872148586974,0.43003427483100803,0.0002133927392611049
35,0.11337444887441747,0.3831428184235678,0.00020740251485476345
36,0.08066165315754273,0.5699868043543885,0.00020130302149885031
37,0.081687636556211,0.2709844299012416,0.00019510586992564093
38,0.10384624794597573,0.25034821394731716,0.0001888228567653781
39,0.10172091167092963,0.7198296143252128,0.0001824659420907154
40,0.10451367281718343,0.23547310409047933,0.00017604722665003956
41,0.10516150941320053,0.7355326273692657,0.00016957892883300775
42,0.10767750291014415,0.23834408922017447,0.00016307336141214873
43,0.12346816457369748,0.7168832441362484,0.00015654290810480042
44,0.09082052372533099,0.4461528654929431,0.00015
45,0.0896033876668242,0.4038901392100366,0.0001434570918951996
46,0.07123893736893157,0.36353261526393693,0.00013692663858785124
47,0.09491434113854177,0.3656108047221641,0.00013042107116699228
48,0.06168154406802155,0.48138744383239107,0.00012395277334996044
49,0.09021278775062833,0.5506376228562634,0.00011753405790928456
50,0.08543461780337726,0.279155224286421,0.00011117714323462186
51,0.09136353544372997,0.6867992786419611,0.00010489413007435904
52,0.07072569931000226,0.37952283284604094,9.869697850114969e-05
