epoch,train_loss,validation_loss,learning_rate
1,0.7197725366860577,0.7100827482649825,3.75e-05
2,0.7112162862138397,0.7027507611443762,7.5e-05
3,0.7064459502174656,0.7087225291276038,0.0001125
4,0.7038848942589702,0.6990892884466862,0.00015
5,0.6889784607020292,0.6960022121855322,0.00018749999999999998
6,0.7001455960846468,0.6873402929099681,0.000225
7,0.6945342659357924,0.6818841172476986,0.0002625
8,0.6910371070396487,0.6621257857061426,0.0003
9,0.654242568904918,0.7099925261553679,0.00029985723323727866
10,0.6314828174349654,0.6762425558935596,0.0002994292047137618
11,0.628833833187805,0.7550949159923324,0.00029871672920607153
12,0.6203254470657187,0.7087942239830984,0.0002977211629518312
13,0.5984696348784614,0.7867998132692084,0.00029644440106799
14,0.5770318859623459,0.6273435600196964,0.0002948888739433602
15,0.5567453001585256,0.6103593804618841,0.000293057542612234
16,0.538607204359394,0.7661689754080734,0.0002909538931178862
17,0.49541912207773714,0.7352525242450987,0.000288581929876693
18,0.465319062974821,0.5929301625051433,0.0002859461680554975
19,0.4339935770540526,0.5862419307652885,0.0002830516249767332
20,0.44478660781467855,0.7534528561485934,0.0002799038105676658
21,0.3605693550584486,0.6693123307823228,0.0002765087168719328
22,0.3724702957813317,0.7725320150875362,0.00027287280664334875
23,0.37146630890875926,1.207209451439598,0.00026900300104368524
24,0.35095315864247567,0.6703560511811231,0.00026490666646784665
25,0.27527682012883914,0.751364543409073,0.0002605916005215186
26,0.27937011704983006,0.767662050973869,0.00025606601717798207
27,0.24711469003719694,0.8368683281176617,0.00025133853114234905
28,0.31087779730193116,0.8987778566764604,0.0002464181414529809
29,0.21670005742925544,0.7520374950680759,0.00024131421435130807
30,0.22419085693737129,0.7905995600920692,0.00023603646545265687
31,0.22302794811540735,0.8144357663467163,0.00023059494125202357
