epoch,train_loss,validation_loss,learning_rate
1,0.7482078845476334,0.7160188256381429,3.75e-05
2,0.7174272516186546,0.7131067239749718,7.5e-05
3,0.7166332083464116,0.7194152290956849,0.0001125
4,0.7152646700719308,0.7084167244368886,0.00015
5,0.7023392679664142,0.702808884516982,0.00018749999999999998
6,0.6792728603417362,0.6961355318750992,0.000225
7,0.6902696728059495,0.694690299647694,0.0002625
8,0.6708047764208939,0.6983974564382861,0.0003
9,0.646994298222951,0.7271529907743607,0.00029985723323727866
10,0.6362596663273065,0.7253257649915645,0.0002994292047137618
11,0.6340108627781177,0.7380817498794583,0.00029871672920607153
12,0.6258162619743564,0.6648527236342674,0.0002977211629518312
13,0.6451964175679069,0.8362842950767294,0.00029644440106799
14,0.5966258362131723,0.6601074781832548,0.0002948888739433602
15,0.5647278377287586,0.7058184687982556,0.000293057542612234
16,0.5378428837192094,0.9199948315510549,0.0002909538931178862
17,0.5415548572675479,0.632941281480708,0.000288581929876693
18,0.5007568081150268,0.78247276675504,0.0002859461680554975
19,0.4395176554050635,0.8974409638390206,0.0002830516249767332
20,0.45158949890311406,0.6104033528427502,0.0002799038105676658
21,0.35408329494098734,0.5940151338852054,0.0002765087168719328
22,0.2826446422704382,0.8243445187673424,0.00027287280664334875
23,0.3166615754692105,0.628676027725771,0.00026900300104368524
24,0.2649873778785997,0.6468868504709937,0.00026490666646784665
25,0.2323098697217045,0.6777666576699017,0.0002605916005215186
26,0.2010077462555196,0.7612790560516999,0.00025606601717798207
27,0.21817131291078692,0.6990269981805364,0.00025133853114234905
28,0.2127216555476913,1.6994072674500704,0.0002464181414529809
29,0.2938018081152265,0.7934764568274542,0.00024131421435130807
30,0.24675481210695127,1.107479175990559,0.00023603646545265687
31,0.1649461621247024,0.850684905730173,0.00023059494125202357
32,0.19029191953112728,0.7289285281102238,0.000225
33,0.1765880021379026,0.9006036979478309,0.0002192622919852551
