epoch,train_loss,validation_loss,learning_rate
1,0.7440230740382121,0.7275674054810172,3.75e-05
2,0.7171846588525304,0.7101102982209575,7.5e-05
3,0.7057420365950641,0.7029481180449617,0.0001125
4,0.6775024043549762,0.6924999101638176,0.00015
5,0.6765663998146842,0.6759533508767861,0.00018749999999999998
6,0.6366459418048731,0.6679370856018184,0.000225
7,0.5934366283675511,0.6797629079783449,0.0002625
8,0.5154815068598143,0.766816829857913,0.0003
9,0.5304605818463733,0.8033383284791673,0.00029985723323727866
10,0.4864342632464399,0.7624308397689825,0.0002994292047137618
11,0.4847339388496863,0.6996798101198203,0.00029871672920607153
12,0.4720727277357948,0.6450417753410815,0.0002977211629518312
13,0.4478221130645349,0.6652550678978917,0.00029644440106799
14,0.44885644842596617,0.6718183845003425,0.0002948888739433602
15,0.40459575155769023,0.617587785853416,0.000293057542612234
16,0.38760001597965454,0.6450812720657533,0.0002909538931178862
17,0.3944179538418265,0.7474972999835716,0.000288581929876693
18,0.39169766371178394,0.5026499771238865,0.0002859461680554975
19,0.36406936795619915,0.4343399350951455,0.0002830516249767332
20,0.32672450243217455,0.4039136967129073,0.0002799038105676658
21,0.3195676417911754,0.35075928152719127,0.0002765087168719328
22,0.2978607524693766,0.35979335724133304,0.00027287280664334875
23,0.30320483270813436,0.3452408282042251,0.00026900300104368524
24,0.2688535749912262,0.2588705550567155,0.00026490666646784665
25,0.24541783173582724,0.22954763243529797,0.0002605916005215186
26,0.21370416251923513,0.17682296821896154,0.00025606601717798207
27,0.20468522201786868,0.1313162158034893,0.00025133853114234905
28,0.16950669590510553,0.141754530078011,0.0002464181414529809
29,0.16905186838298594,0.1175818394908057,0.00024131421435130807
30,0.1675214716084853,0.12495244490437996,0.00023603646545265687
31,0.1520002172554271,0.10882170488712872,0.00023059494125202357
32,0.15172166878140442,0.09717845656521482,0.000225
33,0.14531878688756159,0.1449531969902603,0.0002192622919852551
34,0.14127727466471054,0.09691837505354876,0.0002133927392611049
35,0.16836309432983398,0.13342925428991292,0.00020740251485476345
36,0.16921402091213542,0.4427653234070694,0.00020130302149885031
37,0.19676190283568964,0.09525226539068468,0.00019510586992564093
38,0.14236298354425173,0.18980052258458632,0.0001888228567653781
39,0.12245834403236693,0.0416251801058367,0.0001824659420907154
40,0.12365203612798828,0.07655398221285906,0.00017604722665003956
41,0.09054780225543414,0.2125648249449034,0.00016957892883300775
42,0.11530548020534992,0.15138370147722174,0.00016307336141214873
43,0.08971677961594918,0.13201116079234035,0.00015654290810480042
44,0.0836033035209008,0.10852564492580265,0.00015
45,0.09754315300869133,0.14742054263074308,0.0001434570918951996
46,0.0982730286282375,0.1690550591285762,0.00013692663858785124
47,0.05912819292696379,0.10972025314218861,0.00013042107116699228
48,0.09411850528063848,0.140261348179666,0.00012395277334996044
49,0.13597593002843955,0.18378663273279394,0.00011753405790928456
50,0.08785575509823156,0.11509826084581055,0.00011117714323462186
51,0.09531790412524167,0.1310513684518773,0.00010489413007435904
