"gene","18-F-50","18-F-51","18-M-52","18-M-53","21-F-54","21-F-55","24-M-58","24-M-59","24-M-60","24-M-61","3-F-56","3-F-57"
"Mum1",3.86595943345634,3.77949305331923,3.7008951401175,4.16707334346555,3.58461489008436,3.86558619097567,3.90284565446271,4.07419908926349,4.18824329081911,3.95073498930053,3.91371517721367,3.80644258744071
"Ndufs7",6.77777993021451,6.52978227299495,6.92866384269029,6.92094130278991,6.80367875201574,6.7556875434935,6.86762434946189,6.84920361703477,6.82845598835881,6.76189636475311,6.79767110577496,6.71071990886059
"Gamt",4.45548147134639,4.1080279707205,4.06039597081729,4.62789474391569,4.54157211457943,4.54477563393102,4.51461641626599,4.48405467270068,4.14672246707726,4.42968941868882,4.41357964087918,4.42687617321339
"Dazap1",6.55393143668222,6.26576336637503,6.23205773380569,6.17389715759858,6.27652359725118,6.17885870051262,6.45345822511108,6.45566624283413,6.43890294241409,6.40518964286512,6.26541997705431,6.17681885197135
"Rps15",10.5539066779645,10.4507017563082,12.0624235436184,11.8644048862126,11.3444998153251,11.2997561786206,10.9767028291215,11.0067035691818,11.3464492274025,11.3093250597408,11.1655042540009,11.1565921401367
"2310011J03Rik",4.55562399587454,5.06171340748007,4.53131294704816,4.86203900123278,4.28332715418066,4.20725060504964,4.27402265179811,4.08661919758204,4.44958019465386,4.22125341543279,4.45038207825618,4.27509079820578
"Pcsk4",-0.131490093932028,-1.36879644547216,0.233605609512413,-0.540191092607908,-0.503704443824113,-0.587623499342735,0.526593864504381,-0.908190080065514,0.507494280475393,-0.56249451001495,0.741623439016966,-1.36879644547216
"Adamtsl5",4.58751749872221,4.83197677637353,4.42057433426043,4.71299530027961,4.68226536529899,4.68401074969658,4.12231872633614,4.4746350319807,4.18824329081911,4.4101498340506,4.32387042114701,4.53107610930806
"Mex3d",2.62518338150546,3.02028361099912,2.35573461163985,2.41816234753503,3.19130920980007,2.46841607593189,2.88933354371936,2.63523774544699,2.5404314625589,2.98641740155066,2.60341376959973,2.69447578065202
"Mbd3",6.41863510902799,6.23918172455526,6.60943599879469,6.65668201125968,6.03548035776105,5.93496842260662,5.76239073076272,5.83760093728416,5.51224828242015,5.86716642155687,5.85851725515531,5.9822159145695
"Uqcr11",7.41980216278334,7.52125072198134,7.69249252418527,7.73651790608081,7.47472375714705,7.39126997803956,7.23850551022098,7.11476928229497,7.10808259858828,7.13058936101895,7.49250672474106,7.40091710179561
"Tcf3",5.27654921030033,4.99972084888007,4.81342656805387,4.92046236337353,4.73491319910468,4.68401074969658,4.73033633707972,4.90457726289717,4.58008606014725,5.05083884618103,4.70509640511154,4.85040333730641
"Rexo1",3.70081573379677,3.77949305331923,3.11554075862946,3.30039947082002,3.65915593902405,3.82367832863301,3.95276759765326,3.95732697356732,3.94349985995417,4.00384410272601,3.74622512158537,3.89589830736095
"Klf16",4.8727933467832,4.42346235188005,4.38471716392296,4.37982054524207,4.48121410709969,4.9602785186071,4.77727091042135,4.81784148535132,4.83661376822392,5.11258865515536,4.37581376096155,4.58587001776422
"Fam108a",5.19608434831131,4.93494440088928,5.34819621778366,5.51119279223743,4.75204401569083,4.66039606284803,4.71112646201,4.70153135559623,4.16763224517428,4.57715246251974,4.6428612124646,5.32643039196594
"Adat3",-1.36879644547216,-1.36879644547216,1.15521641727664,0.524910181284566,0.983758453933731,0.58506848679986,0.339106017896422,0.157573098014491,0.748607402608135,0.629360323310381,0.57386642681585,0.713878941592014
"Scamp4",4.70847625207255,5.09173855121115,5.34819621778366,5.41287096882485,4.76897380265204,4.53615135482953,4.64180310397167,4.5750155022098,4.41502189589905,4.59456903750293,4.98977812717208,5.03501063696618
"Csnk1g2",5.04347567753035,5.09173855121115,5.48994773507011,5.7674173815396,4.95800129140795,4.73011122262237,4.76800535361046,4.99300590028043,4.71404411443943,4.77343840562227,5.08647211256754,5.03501063696618
"Btbd2",4.14848302018563,4.32578500956098,4.0829480093225,4.23770542816616,4.10814116250678,4.18535525309328,4.28705454504088,4.11114317191344,3.94349985995417,4.05506735813943,4.25619548291343,4.56420153925467
"Mknk2",6.04650102546992,5.83993653082041,5.80684955295858,5.62536164325033,5.75869273711224,5.90178503954434,5.85281313180156,5.99413131433333,5.99417378377815,5.86716642155687,5.90786650641729,5.87189138001702
"Mob3a",3.86595943345634,4.22101106377292,3.46371599761927,3.56131510211683,3.48567293074559,3.67448130349581,3.37763177873376,3.38353926826242,3.76291920401584,3.8672152995287,3.53402373262796,3.56598212708741
"Izumo4",3.44634794121041,3.70374879393983,3.54718389718277,3.42670485796582,2.8531811497295,3.27913229193109,3.11072114382865,3.14311206916406,3.81686063452715,3.43618817504239,3.31204881767905,3.32957832180181
"Ap3d1",3.81298450766228,4.22101106377292,3.79951072448119,3.8737476164981,4.0118659305097,4.08249337191307,3.85113413962373,4.15897484547197,4.08211087622157,4.05506735813943,3.96548614280357,4.02840457499097
"Dot1l",4.79297291711572,4.51494375053116,4.14856307664755,3.88845750016991,5.1185167026721,5.11306567552807,5.32415864141402,5.30612036681107,5.56836097312659,5.43612227771036,4.8220491255645,4.81414443275237
"Plekhj1",5.37120272413573,5.41038657453577,6.10007940774206,6.03536581019884,5.63486933426397,5.44333931496483,5.36774683768436,5.50429208513277,5.92217328081157,5.70022604354837,5.6209152809103,5.43786057200859
"Sf3a2",5.11086516732632,4.96769614902561,4.87933068336238,4.57431569326375,4.64606820858293,4.73011122262237,4.48098712766574,4.78010380693054,4.86249300385161,4.84794693292441,4.37581376096155,4.47411867325854
"Jsrp1",-0.131490093932028,0.841531739621085,0.233605609512413,1.48075086445593,0.0333317458107222,0.289109909712137,-0.829393402081346,0.334623456378114,0.217835950429058,-0.56249451001495,-0.80903621691186,0.713878941592014
"Oaz1",9.10530048105611,9.33978592802135,8.46729168352017,8.44305126944543,8.83702280388796,9.02190010583268,8.61873897954531,8.84190656847507,8.56000109643369,8.54723852374481,8.63579263142281,8.51390709313064
"Lsm7",5.60730712855326,6.09838976191348,6.26448222419976,6.06480441916524,5.83704433448021,5.760847953496,5.78093428453216,5.61561183776775,5.69618488083636,5.74770416153878,5.83087059331533,5.94497374007819
"3110056O03Rik",2.74314900547334,3.35337649971985,3.46371599761927,3.6503135192422,2.57376280212753,2.84873859976468,2.66811252996977,2.99284870333556,3.15716084470033,2.81870475059446,3.43955670617491,3.52169922153446
"Timm13",6.52951103854537,6.39178658283036,7.36458175993196,7.18201357514639,6.56767883216428,6.43226518566944,6.43015111985978,6.26938806968378,6.43890294241409,6.35497516719658,6.60710201845385,6.63738915579041
"Lmnb2",2.02394076890271,2.58644394302052,3.13725337890541,2.37703068843372,1.76933488781239,2.43168884834598,2.25580462187062,2.20500005789039,2.25799566314316,2.55964404632091,2.46638771669878,2.38410263821531
"Gadd45b",8.8250164783576,8.71321936334119,9.23217635418174,9.28123672725448,9.17219237219696,9.23406477477529,9.47089465489572,9.43802025039924,9.37038999702729,9.52053038729831,9.04363746645693,9.04509262943089
"Gng7",1.59243734580592,2.74599733440609,1.3903678517607,1.69672300697205,2.12538843521981,2.14452360357296,1.962825711309,2.24986537179514,1.57198075059754,1.27299516700152,1.56408471587761,1.98812008254771
"Slc39a3",2.74314900547334,3.77949305331923,3.90453164303066,3.95983789548479,3.08716350706733,3.39813015370736,3.47195037199877,3.25738362963699,3.64858063262965,3.61750756242403,3.84166413966709,3.86077878984922
"Sgta",5.72668432683578,5.92578414744857,5.82033447572703,5.89308837498725,5.55415392845774,5.42009079548381,5.58381139898616,5.53180262859816,5.64491553338703,5.8599829442721,5.70453998481053,5.51330119867381
"Thop1",2.49670611100053,1.96312561455695,3.90453164303066,3.6503135192422,3.31173465483639,3.39813015370736,3.01996653003625,3.3006728847322,3.3154342312727,3.03825209767342,3.51098052863982,2.94975514750984
"Map2k2",6.48786870773849,6.2918640892754,6.5938169020023,6.65882863194572,6.44400152295507,6.46897792922199,6.40646129093754,6.33071385202125,6.33644554246345,6.4199193849906,6.44331301626546,6.50148349403201
"Zbtb7a",5.88905233828143,5.83993653082041,4.82015411694463,4.92046236337353,5.82899433945136,5.80099805054734,5.8037834950826,5.88459150119546,5.77324128101653,5.81611434231313,5.85851725515531,5.89810995318607
"Pias4",2.02394076890271,2.58644394302052,0.76678472152133,1.7620812476122,1.83511854914934,2.14452360357296,2.54332659416365,2.33561548447534,2.72102333344625,2.55964404632091,1.73291875528601,1.6192727839826
"Eef2",10.0027827721054,9.91609483206281,10.0071086516159,9.99118732643132,10.1237752291496,10.1461566027391,10.0791987571304,10.14113031298,10.1313923494336,10.1248510202898,10.2207064905487,10.1419434269479
"Dapk3",4.23157080484646,4.72109145762867,4.57969049714942,4.72942919690204,4.47090429000985,4.27101078974396,4.42313538682794,4.59253917458359,4.62613470221838,4.46799215064962,4.73523535558927,4.62825440993834
"2310050B05Rik",1.82426186576195,0.841531739621085,-1.36879644547216,-1.36879644547216,0.0333317458107222,-0.313745717491097,-0.129940474899212,0.157573098014491,-1.36879644547216,-0.56249451001495,-0.80903621691186,-0.113704913855312
"Zfr2",2.49670611100053,0.841531739621085,0.650808304651942,0.918036974100733,1.5518106214044,1.38571057904829,1.962825711309,1.65734522830694,2.47483536203968,1.83846470445177,2.60341376959973,2.2274927142195
"Mrpl54",5.98795945044822,5.9587421463526,6.57405219195318,6.36745102084254,6.02142008017262,5.87467759952986,5.82627645777634,5.69075642277158,5.54457940724526,5.83821537812287,6.08214166825198,6.17324484345353
"Apba3",4.19062497949202,4.16562525323174,4.40275714681747,4.14273938239496,3.69503024066324,4.00960434599829,3.44894248529781,3.88805902835874,4.08211087622157,3.61750756242403,4.28364756368305,4.31456032281142
"Pip5k1c",3.57918507388864,4.16562525323174,3.91713759713683,3.91743482140831,3.54584851335378,3.59366722579581,2.78295910764898,3.09474260869393,3.49160239155807,3.54768995512124,3.62268341566237,3.60894616933019
"2510012J08Rik",3.1371751374868,4.22101106377292,3.51437392147909,3.5241193606651,3.28844034097081,3.31989861852509,3.16820011141831,3.60691290358429,3.64858063262965,3.83826524683585,3.41494077092032,3.93018318797569
"Tbxa2r",0.524627422540264,1.31864682612248,-0.621341841777805,-0.255128235463289,-0.21034066686933,0.58506848679986,-0.129940474899212,-1.36879644547216,0.507494280475393,-1.36879644547216,0.741623439016966,-0.424276335478767
"Hmg20b",5.17524681421038,5.56821218063049,5.5599459919065,5.62536164325033,5.47382582725795,5.05387801260424,5.36774683768436,5.1372960672219,5.15200568649902,5.33612806425999,5.45576445501565,5.60635292473674
"4930404N11Rik",0.973968249215316,-1.36879644547216,0.524687236799692,-0.540191092607908,0.730775916834726,0.114732388681272,0.123561352011041,-0.27905408656736,-0.144972567103239,0.329941912106685,-0.092554302595192,0.358632438502381
"Fzr1",3.86595943345634,3.98543914186042,3.6714352042975,3.76635173253803,3.46504340656087,3.56002996698958,3.62348387294957,3.48084689660292,3.81686063452715,3.77856181016525,3.43955670617491,3.691216397103
"Dohh",5.38941039705387,4.64213091416637,5.55188501191336,5.16962025496249,4.96536444943422,4.92767878522719,4.9673672956201,4.95963321616215,4.87526059384668,4.87670527413835,5.00635057270182,4.88577325270932
"2210404O07Rik",0.973968249215316,-1.36879644547216,-0.947194383998866,0.186980098529056,0.0333317458107222,0.444665151268138,-0.4376867703052,-0.559595922005026,-0.144972567103239,0.629360323310381,0.741623439016966,0.547162580229439
"Nfic",6.50467015021505,6.56231309820428,5.68314843470655,6.14967899134552,6.60822441482638,6.65373320244564,6.42426503144799,6.57506800473534,6.50200509894642,6.6287549995679,6.74185948701474,6.99611311774061
"Celf5",0.524627422540264,1.31864682612248,0.233605609512413,-0.255128235463289,0.585435370176992,0.444665151268138,-0.829393402081346,-0.0442851691924903,0.507494280475393,0.877190759319325,0.57386642681585,0.358632438502381
"Ncln",4.14848302018563,4.72109145762867,5.3758573107715,5.28529320254143,4.79400170984513,4.75262055696227,4.79562539132661,4.74918641473892,4.75606839083313,4.46799215064962,4.5441653789174,4.68958393977346
"S1pr4",-1.36879644547216,-1.36879644547216,-0.131442964989325,0.524910181284566,-0.872356686803803,-0.313745717491097,-0.129940474899212,0.157573098014491,0.748607402608135,-0.56249451001495,1.02797079012156,-0.424276335478767
"Gna11",5.59166573357923,5.41038657453577,6.03506256909122,6.1374157279984,5.86880251917931,5.95127821601925,5.86590064380051,5.77374759325119,5.62992615660678,5.85276351990414,5.89901856341414,6.07706980797242
"Aes",8.13222426761554,8.09226187441917,8.21375619255435,8.31958975034614,7.8655555593675,7.699074176406,7.61047211531662,7.70494806135869,7.3985735121519,7.74574349765297,7.78798722571917,7.86582670540298
"Tle2",3.04829255858605,3.70374879393983,2.49678233950944,2.92569381791298,3.03212858024782,3.39813015370736,3.11072114382865,3.18991230853153,3.11472233095877,3.39701999595518,2.91563954919136,3.38005981300776
"Tle6",2.49670611100053,3.25065969190984,2.52999023709757,2.71078118777262,2.97491066915315,2.92998760572306,3.22347651057933,3.21275515680673,3.3885025075296,2.32937434575961,2.68802975573541,2.98279801928938
"Sirt6",0.524627422540264,1.31864682612248,1.46094228366158,2.05068802682886,1.628021513233,1.66423445920544,1.09945064344651,1.72246359336262,1.44070512987126,1.7164976438622,1.88404848472698,2.28160711996702
"Ankrd24",1.31609353808951,0.841531739621085,2.2400914728374,1.7620812476122,0.983758453933731,1.30678383136522,0.976128370652386,1.44224732139191,1.13576642600701,1.436451734275,1.02797079012156,1.23646493038974
"Gm10778",2.49670611100053,2.20208126815732,0.650808304651942,-0.017204623075443,1.1989278467629,0.939186114888727,0.692494901439762,1.09415654767019,1.13576642600701,0.877190759319325,1.02797079012156,1.12247767240419
"Zfp433",1.59243734580592,0.841531739621085,0.76678472152133,1.22665711773636,1.83511854914934,1.66423445920544,1.21305639309667,1.90184639089266,1.44070512987126,1.08862425863927,1.26678764562378,0.358632438502381
"Zfp781",2.49670611100053,1.31864682612248,1.06746757098924,1.40092406636388,1.29556415276901,1.38571057904829,1.67628585896544,1.09415654767019,1.69230109725393,1.27299516700152,1.02797079012156,1.23646493038974
"AU041133",-1.36879644547216,-1.36879644547216,-0.621341841777805,-0.255128235463289,0.983758453933731,0.114732388681272,0.123561352011041,0.334623456378114,-0.630828682270765,0.629360323310381,-0.406766895632688,0.141708404863292
"Zfp938",2.49670611100053,3.02028361099912,2.7712697606033,3.08742674111788,3.19130920980007,2.9560846356581,2.58613243776059,2.63523774544699,2.88150349906582,2.75816898562829,2.51352402442451,2.2274927142195
"1190007I07Rik",2.85219371846243,3.14006521112026,3.44642687743244,3.27823013346272,2.8531811497295,2.73275858237325,2.78295910764898,2.79513725366915,2.82996840956628,2.93265070216837,2.6463420288102,2.69447578065202
"Tdg",0.524627422540264,0.12377598562673,-0.131442964989325,0.365816996439397,-0.21034066686933,0.444665151268138,0.841270722673226,0.76380695595171,-1.36879644547216,0.329941912106685,1.15231516152221,1.34210180033698
"Glt8d2",4.06031602696479,3.98543914186042,4.14856307664755,4.2605013577929,4.68226536529899,4.51874657333056,4.76800535361046,4.71759191638652,4.26786331712765,4.64559167269711,4.86811327597076,5.0191708911519
"Hcfc2",2.62518338150546,3.02028361099912,1.65405001774963,1.94207130924136,1.95831803903503,2.35530454429501,2.45370525373246,2.0613713319048,2.5404314625589,1.7164976438622,2.20440319082436,2.733828150079
"Nfyb",4.8727933467832,5.06171340748007,5.01452123109819,4.7047076145377,5.1767670295662,5.27213579586538,5.51901019482432,5.23537484032058,5.36613425660262,5.19482539295618,5.0308576735332,4.71929794847081
"Txnrd1",7.78901365053913,7.7024384790715,7.92792728228245,7.23188917756161,8.0404528330635,8.24693295248618,8.12224102668262,7.93956555730868,8.34508487256787,8.21558837646351,7.79396553514537,7.34483242776264
"Eid3",2.49670611100053,2.20208126815732,2.06989680844295,0.918036974100733,2.64885227311257,3.10346785572675,2.66811252996977,2.93906948709999,3.02590595057662,2.2436560569526,2.51352402442451,2.11276531637029
"Chst11",3.04829255858605,2.20208126815732,2.90385098854427,2.57187799442347,3.08716350706733,2.46841607593189,2.20177631695102,1.58914812999422,2.33395492090603,2.15252126511676,1.95406335184936,2.80945203349362
"Slc41a2",2.95357242738503,2.88964911840423,2.71462652333772,2.33469185252649,2.8531811497295,2.60663325613269,2.20177631695102,2.37665202080941,2.47483536203968,2.75816898562829,3.01725689994932,1.70097253946964
"D10Wsu102e",2.95357242738503,3.02028361099912,3.65647653132943,2.98164371473796,3.24069205442344,3.69011475500317,3.3280546054782,3.62405565389734,3.23846690780283,3.27269998605332,3.20125125610238,3.32957832180181
"Aldh1l2",0.973968249215316,0.12377598562673,0.524687236799692,1.02841026588916,0.241733330525661,-0.313745717491097,0.526593864504381,0.334623456378114,-0.144972567103239,0.329941912106685,0.741623439016966,1.23646493038974
"A230046K03Rik",3.75798997909457,4.04803524355105,3.51437392147909,3.25571480483392,4.05391580722759,3.89286338303514,4.047710064568,3.91616654030107,3.73517282542103,4.12864564566764,3.99899599431528,4.13513526796482
"Appl2",4.58751749872221,4.72109145762867,4.14856307664755,4.10545111560007,4.59001047537085,4.8807650339849,4.60064092817004,4.83266442975965,4.78341955341928,4.74252308204873,4.83138037084121,4.83238779281325
"1500009L16Rik",3.81298450766228,4.16562525323174,5.14349604432531,5.03727268937576,4.48121410709969,4.10599371665964,4.48098712766574,4.80286466045556,5.04306917420085,4.95969282924225,3.62268341566237,4.22072674329607
"Nuak1",2.02394076890271,2.20208126815732,0.974033958998564,1.94207130924136,1.47134823078185,1.8975898497654,1.67628585896544,1.44224732139191,2.09291182404995,1.95091948918945,2.0846564174168,2.38410263821531
"Ckap4",7.53468760770388,7.38845632832311,6.83378386056094,7.03275710454117,7.39653739798801,7.08769005887617,7.34359797340907,7.2643965900905,7.27875935834115,7.34127825437986,7.24442561136255,7.34959033042465
"Tcp11l2",5.97596058076129,5.65120662886935,6.22700403038909,5.89673083403572,5.85301081206222,6.08145522182459,6.50176988993716,6.21385650287967,5.75263074602439,5.88142695442367,6.03041373573442,5.87189138001702
"Polr3b",2.02394076890271,0.841531739621085,2.02401482014375,1.82460645288314,1.5518106214044,1.84269340373222,1.09945064344651,1.36277809750906,1.80335465362504,1.7164976438622,1.37284109227841,2.2274927142195
"Ric8b",3.1371751374868,3.25065969190984,3.04837057111367,3.16196599181888,3.31173465483639,2.63921327621741,3.51689378780837,3.14311206916406,3.07099750625898,3.47432101189857,2.95031338877341,3.16658262148728
"AI597468",5.29598324628837,5.90901843537674,5.04355655999604,5.45794673806857,5.36668609963229,4.9602785186071,5.46269301522488,5.2793195167091,5.20353694483979,5.28340583698895,5.34936414991551,5.71358492621182
"Mterfd3",-0.131490093932028,1.31864682612248,0.0625967903475292,-0.017204623075443,-0.503704443824113,0.444665151268138,0.692494901439762,0.634431809219266,0.748607402608135,0.629360323310381,0.891889792311261,0.358632438502381
"Cry1",4.48964052446391,4.72109145762867,4.23165096131341,3.98742968195625,4.46052026607568,4.72252938506783,4.7398461990976,4.76472793038614,5.0087169601264,4.97307157693637,4.87715220463568,4.74841229209685
"Btbd11",1.82426186576195,2.20208126815732,2.39231026035891,1.99740161010943,1.628021513233,1.84269340373222,1.962825711309,2.0613713319048,2.00269933851669,1.7164976438622,1.65097009175986,1.98812008254771
"Pwp1",3.04829255858605,3.35337649971985,3.87898439919471,3.54283710122015,3.56536190826929,3.57694662815967,3.76060307093554,3.58956400339399,3.64858063262965,3.51147183482601,3.31204881767905,3.52169922153446
"Prdm4",3.30002779320293,3.53917301783594,3.49768481038506,3.18598047492984,3.52606756401365,3.69011475500317,3.83347670485459,3.38353926826242,3.70688233790156,3.43618817504239,3.33846789857336,3.38005981300776
"D10Wsu52e",5.57585289747771,5.65120662886935,5.71598428978571,5.67711108990805,5.82495243493189,6.06055849667601,5.87456015578767,5.64109740519782,5.74569461206779,5.66768308758442,5.78358187402359,5.83164787974989
"Fbxo7",3.1371751374868,3.53917301783594,3.61064677186669,3.63294764122368,3.33465881834998,3.35954459375133,3.40179578304787,3.60691290358429,3.3154342312727,3.68410181561358,3.66505038851318,3.60894616933019
"Timp3",8.74065819920265,8.79761823156244,8.44406934613872,8.1710933552152,8.86090709538815,8.81955858860704,8.6811537693977,8.67098864843547,8.71185616628715,8.6160118251792,8.71669654295954,8.62338529512367
"1810014B01Rik",1.31609353808951,2.58644394302052,1.97662558208278,2.57187799442347,1.628021513233,2.35530454429501,2.30788241621359,1.44224732139191,1.57198075059754,2.55964404632091,2.0846564174168,0.358632438502381
"Hsp90b1",8.63779275288146,8.83360026027122,8.65584962714771,8.72551162325828,9.01697898689155,8.72786354758529,8.75979894197628,8.84510833170593,8.3485225978365,8.35751913828747,8.87453451030983,8.70238131546362
"Nt5dc3",3.86595943345634,3.77949305331923,4.3197392557666,3.56131510211683,3.92390049073184,4.0705980723287,3.86857807196359,3.70684087594791,4.18824329081911,4.08001273447339,3.53402373262796,3.56598212708741
"Igf1",8.04876588031252,8.29298270925923,8.15775873784973,8.01394918267941,8.13081253459706,7.90735460191761,7.6588975549273,7.7918979065308,7.88715714878722,7.49293681338056,8.0421863677675,8.48103860493841
"Nup37",2.85219371846243,2.20208126815732,2.79877866074279,2.67728894043644,2.53469972300461,3.07992599287062,2.74568358140516,2.82509541536451,2.40611409605096,1.58325911766676,2.46638771669878,2.56953672342867
"Ccdc53",5.42515053797513,4.96769614902561,5.45146745859354,5.37681168642722,5.28665387811997,5.45253482754952,5.27267562762664,5.36848122346141,5.05434051560407,5.10044832457966,5.32974509488092,5.17740135417572
"Dram1",5.17524681421038,5.1499768222793,5.98505041881408,5.36107746907503,5.42659492136288,5.34307319863897,5.42192068952078,5.36338621345081,5.30138599523756,5.65113212719322,5.0308576735332,4.99508034138232
"Gnptab",1.82426186576195,2.58644394302052,3.04837057111367,2.80683111745519,2.32174461760279,2.23256448060574,2.08724248180419,1.5175666698227,2.25799566314316,1.83846470445177,2.14577185242593,2.56953672342867
"Chpt1",5.44269397639185,5.28604930877458,4.87933068336238,5.12683935282916,5.15116790252208,5.08968118182175,5.21928722260723,4.96636979745128,5.03170907934644,5.33612806425999,4.98977812717208,5.27400187730886
"Arl1",3.44634794121041,3.02028361099912,3.65647653132943,3.88845750016991,3.69503024066324,3.86558619097567,3.42556171754684,3.40353294364578,3.45804780174731,3.35675868080938,3.51098052863982,3.60894616933019
"Utp20",2.49670611100053,3.14006521112026,3.15864406251821,2.95393997703822,2.75463107902768,2.53917926789654,2.02637488046078,2.24986537179514,2.5404314625589,1.95091948918945,2.14577185242593,2.52536447581632
"Gas2l3",2.62518338150546,1.96312561455695,0.650808304651942,0.918036974100733,0.241733330525661,1.04023192010285,1.09945064344651,0.492301605388292,0.217835950429058,1.436451734275,1.65097009175986,0.713878941592014
"Nr1h4",1.31609353808951,0.12377598562673,1.31616265403991,1.22665711773636,0.983758453933731,0.830526484882154,2.54332659416365,2.24986537179514,1.80335465362504,2.15252126511676,0.16531341604609,0.863309974979696
"Slc17a8",-1.36879644547216,0.841531739621085,-0.131442964989325,0.524910181284566,0.0333317458107222,-0.925971018154144,1.31836554728187,0.157573098014491,1.44070512987126,1.436451734275,0.384003985019502,0.358632438502381
"Scyl2",0.973968249215316,0.12377598562673,1.52822473528566,0.798514816584193,1.09535084250732,1.66423445920544,2.14564568906307,0.882529030866247,2.17781372075213,1.83846470445177,0.891889792311261,0.998705669892692
"Actr6",1.82426186576195,1.96312561455695,1.87690494691065,1.7620812476122,1.95831803903503,2.14452360357296,1.82665798677639,2.70133896139432,2.25799566314316,2.05523898721914,1.81046166792813,1.44052866748073
"Uhrf1bp1l",3.64128182833778,3.53917301783594,4.1161285398694,3.94584155893746,4.04003491716094,3.95888191180025,3.90284565446271,3.97079023104682,3.8430934168962,3.65118890057849,3.89603694881498,3.98012960715215
"Apaf1",3.86595943345634,4.04803524355105,4.46417776526264,4.40049322504181,4.45006095931251,3.99708994056797,4.22068500401435,4.08661919758204,4.39742727770787,4.55952305834842,4.29718016920399,4.10543789861452
"Ikbip",5.47715354464708,5.12115153487812,5.86004908183316,6.08410164364705,5.9227507349407,5.8470510565236,5.9296144490373,5.8449306269425,5.7935615135712,5.88850470671146,5.92103750088921,6.03436769681743
"Slc25a3",7.92940191949746,7.75498385745948,8.54549307188151,8.48357946544334,8.38941506999472,8.41922085484924,8.55012697695799,8.39892122174366,8.37236000705922,8.30954742135264,8.14117882010559,8.1282773416934
"Tmpo",5.06629039224671,5.06171340748007,4.86638850834869,5.1756295543199,5.09185302823336,5.28763304937262,5.14249498976196,5.2520113497346,5.50405100829503,5.6089044539276,5.00635057270182,4.93725352785699
"Nedd1",2.19931291239871,2.40702516069285,2.11436447724182,2.1996671826668,2.32174461760279,2.09840282824097,1.89634776457052,2.60101558440541,2.40611409605096,2.2436560569526,2.31496798421874,1.6192727839826
"Cdk17",3.37504207195324,3.53917301783594,3.09349636292474,3.18598047492984,2.8531811497295,3.00690379854725,3.05085676803059,2.73328747160967,3.02590595057662,2.41028401968801,2.72854663856221,2.84582758621752
"Mir1931",3.64128182833778,3.53917301783594,2.19938785553751,1.82460645288314,3.00380326700797,2.76263933875714,3.19610303200192,3.25738362963699,3.198386571888,3.35675868080938,3.01725689994932,3.30365934150891
"Elk3",4.34786573742471,4.46992803503482,3.87898439919471,4.06717345809407,4.35234969076532,3.87928925264985,3.51689378780837,3.9300175750321,3.94349985995417,4.05506735813943,4.12575524603959,4.20680949994253
"Lta4h",4.79297291711572,4.75900811693321,4.39376535249897,4.84705585360293,4.5804520351937,4.78937283821397,4.61104209625699,4.74135241945605,5.03170907934644,4.69487129950608,4.69490852894882,4.87701173635915
"Snrpf",7.37024128858568,7.34548863626256,8.34666881139181,7.90874719430973,7.751998340828,7.73343060175807,7.61306175460775,7.60811860084069,7.80779678033602,7.5520779420951,7.4263102039357,7.53645186451576
"Ntn4",2.85219371846243,1.96312561455695,2.27967813590049,2.29107283263747,2.53469972300461,2.09840282824097,2.70741934944292,2.93906948709999,2.25799566314316,2.4868960475097,1.56408471587761,1.7782925582091
"Gm8580",-1.36879644547216,1.31864682612248,0.386475171283681,0.365816996439397,0.585435370176992,0.58506848679986,0.123561352011041,0.157573098014491,0.507494280475393,-0.0483427471131454,0.891889792311261,-0.424276335478767
"Gm15915",-1.36879644547216,0.12377598562673,0.524687236799692,0.524910181284566,-0.503704443824113,-0.587623499342735,-0.4376867703052,-0.0442851691924903,-0.630828682270765,0.629360323310381,-1.36879644547216,-0.424276335478767
"Metap2",6.5458371463768,6.41572208851489,6.67584863844839,6.39088554503233,6.7256117365041,6.58640860364789,6.65035768736656,6.52118449777802,6.49374924935566,6.39528559631778,6.38113294614691,6.55464669552793
"Vezt",2.02394076890271,1.96312561455695,2.27967813590049,2.45815376450764,1.70040773199418,2.53917926789654,2.30788241621359,2.49319095716363,2.09291182404995,2.32937434575961,2.84368698986295,2.28160711996702
"Fgd6",0.524627422540264,0.12377598562673,-0.131442964989325,0.524910181284566,0.0333317458107222,0.289109909712137,0.123561352011041,-0.559595922005026,-1.36879644547216,-0.0483427471131454,-0.406766895632688,-0.820582477299953
"Nr2c1",2.85219371846243,2.88964911840423,2.56245092363456,2.57187799442347,2.27510377069777,2.35530454429501,2.54332659416365,2.33561548447534,2.72102333344625,2.55964404632091,2.55916887685737,2.17126914788294
"Ndufa12",6.44498858525874,6.33015059486356,6.90037314180771,6.76825784568543,6.53835647627848,6.44844208539139,6.56733268072139,6.46283007881645,6.53053410625714,6.30294970264199,6.3937852060195,6.37651302361066
"Tmcc3",4.76535360498006,4.6009685889046,3.64136113198745,3.5241193606651,4.51170873743616,4.73765342333757,4.61104209625699,4.71759191638652,4.74219586925634,4.62878383026795,4.33703263585499,4.41481980816166
