epoch,train_loss,validation_loss,learning_rate
1,0.7188426815733617,0.7279264269370275,3.75e-05
2,0.7165877639367588,0.715916909266299,7.5e-05
3,0.6861186917839727,0.7267129017020052,0.0001125
4,0.6968216822346147,0.7425737920734793,0.00015
5,0.6822412243104178,0.7609305627169322,0.00018749999999999998
6,0.6649914333189805,0.8141966319267016,0.000225
7,0.631458681155208,0.9498848564192653,0.0002625
8,0.6130153213960926,1.3084557952700393,0.0003
9,0.5452375705782221,1.8363621093816611,0.00029985723323727866
10,0.5190948366578575,2.0297376710626422,0.0002994292047137618
11,0.5022207648867993,2.0034617384120152,0.00029871672920607153
12,0.488840955443728,1.9140578462344753,0.0002977211629518312
13,0.4637542499521781,1.941244470223826,0.00029644440106799
14,0.45454421441500414,2.050811896698346,0.0002948888739433602
