epoch,train_loss,validation_loss,learning_rate
1,0.7299975785619025,0.7086618758855867,3.75e-05
2,0.7156769952420363,0.7025887324592528,7.5e-05
3,0.7236657056110541,0.7113746460222587,0.0001125
4,0.7194392563475732,0.7053161762004292,0.00015
5,0.7067928501205899,0.6993033486776367,0.00018749999999999998
6,0.6999988121497759,0.6990673857001919,0.000225
7,0.7024808396409788,0.7014303837582145,0.0002625
8,0.6867834293852155,0.6905598996925052,0.0003
9,0.6685308958160577,0.807387455925515,0.00029985723323727866
10,0.647311353319505,0.6846135923896799,0.0002994292047137618
11,0.640421873433411,0.9445704276221041,0.00029871672920607153
12,0.6281561770207849,0.675654815057138,0.0002977211629518312
13,0.6396966825127738,0.9580744633229191,0.00029644440106799
14,0.5882200651007403,0.6888406984435962,0.0002948888739433602
15,0.6213429525437552,0.9095666743197299,0.000293057542612234
16,0.5609489230155394,0.6569546152352745,0.0002909538931178862
17,0.565687026511664,0.9181351717654758,0.000288581929876693
18,0.5315247729982849,0.7579150989507101,0.0002859461680554975
19,0.4830141369989067,0.6804901824325094,0.0002830516249767332
20,0.5589181730418125,1.0311835123148165,0.0002799038105676658
21,0.43916997857735784,0.7037626765318112,0.0002765087168719328
22,0.3987160995780016,0.6980781106116444,0.00027287280664334875
23,0.36959534270343336,0.7738649864352176,0.00026900300104368524
24,0.3175256780129081,0.9632981491155072,0.00026490666646784665
25,0.353825337694457,0.7394074622303022,0.0002605916005215186
26,0.27793455938786993,0.6886519019745075,0.00025606601717798207
27,0.24509862909074814,0.9221162581039372,0.00025133853114234905
28,0.27547064937429033,0.7317215030374669,0.0002464181414529809
