epoch,train_loss,validation_loss,learning_rate
1,0.7270281887185578,0.7194645297047966,3.75e-05
2,0.7232946399327341,0.7018905067084525,7.5e-05
3,0.7009233681391476,0.6984292022716239,0.0001125
4,0.7067403208090244,0.6904364727541463,0.00015
5,0.6921334257981455,0.6793285408100387,0.00018749999999999998
6,0.694891320162164,0.6523547062309087,0.000225
7,0.7000418915188275,0.6308981873907259,0.0002625
8,0.6550788577854368,0.6023500039887305,0.0003
9,0.652691995176839,0.5622306792735814,0.00029985723323727866
10,0.6430113252090928,0.5444295420794932,0.0002994292047137618
11,0.6025818213436085,0.5935629637843235,0.00029871672920607153
12,0.6018167191463125,0.5187569353736161,0.0002977211629518312
13,0.5729625678664136,0.48787141503093934,0.00029644440106799
14,0.5612797146978826,0.5139485048841241,0.0002948888739433602
15,0.47533882270425054,0.5968298663370791,0.000293057542612234
16,0.5028240170981711,0.3903523907321438,0.0002909538931178862
17,0.4795094562789141,0.3307510734281085,0.000288581929876693
18,0.4457447163395792,0.47372016480369605,0.0002859461680554975
19,0.39383723430798967,0.5749279507699288,0.0002830516249767332
20,0.4139934997946949,0.3145408593281225,0.0002799038105676658
21,0.3518506937631555,0.1981267308053163,0.0002765087168719328
22,0.29509869827467,0.2952902930151643,0.00027287280664334875
23,0.25290023352994906,0.13100101849094695,0.00026900300104368524
24,0.25167329673437383,0.11017038000741189,0.00026490666646784665
25,0.21377360994121225,0.099614183665786,0.0002605916005215186
26,0.23006909723459945,0.38023723950769933,0.00025606601717798207
27,0.18733995466167716,0.2938289419353761,0.00025133853114234905
28,0.20142164779232324,0.28575254556121255,0.0002464181414529809
29,0.17513538489557337,0.3439929384372462,0.00024131421435130807
30,0.17989923280829462,0.12559142454500627,0.00023603646545265687
31,0.1940787023991814,0.17791541663679813,0.00023059494125202357
32,0.1454645987266505,0.1499367165956962,0.000225
33,0.14816130754419735,0.5109131840745373,0.0002192622919852551
34,0.11530535912769757,0.13104300329966276,0.0002133927392611049
35,0.13172916885459493,0.10546302649062707,0.00020740251485476345
36,0.10877388897588698,0.30532446017108145,0.00020130302149885031
37,0.09937382326692598,0.1466330835895609,0.00019510586992564093
