epoch,train_loss,validation_loss,learning_rate
1,0.7794921241439604,0.7377005896268897,3.75e-05
2,0.742772027424711,0.7014319335102804,7.5e-05
3,0.7138332804658207,0.7048226552194902,0.0001125
4,0.7128635273659548,0.7015161916708887,0.00015
5,0.7010652083454552,0.6874168943405277,0.00018749999999999998
6,0.6888806106665728,0.6778497703727806,0.000225
7,0.6649463339378635,0.6505676797825762,0.0002625
8,0.6480830718516749,0.7390987832904728,0.0003
9,0.6383292559723194,0.6652303832773874,0.00029985723323727866
10,0.649838290796028,0.8247598315209792,0.0002994292047137618
11,0.601440927806603,0.6241980222850751,0.00029871672920607153
12,0.6202475247961102,0.8690320131322742,0.0002977211629518312
13,0.6007488285023197,0.6106154986169945,0.00029644440106799
14,0.6423242132146278,0.7183557292131832,0.0002948888739433602
15,0.5868564913241918,0.626649594641267,0.000293057542612234
16,0.5707529684078665,0.8014336922942695,0.0002909538931178862
17,0.572992155309851,0.6089230306963538,0.000288581929876693
18,0.5418039376677605,0.7790046626570875,0.0002859461680554975
19,0.5073287160854814,0.5729704800777601,0.0002830516249767332
20,0.4412045764350848,0.5480025961602157,0.0002799038105676658
21,0.38086396361218106,0.6201466702288222,0.0002765087168719328
22,0.38074867737204365,0.5534498962119416,0.00027287280664334875
23,0.32310155177189764,0.8272493149292806,0.00026900300104368524
24,0.3390392438535952,0.5257103254235888,0.00026490666646784665
25,0.33700365750706823,0.5840382592896904,0.0002605916005215186
26,0.2552123624699372,0.5749536401017582,0.00025606601717798207
27,0.2610786529704345,0.5379595241543511,0.00025133853114234905
28,0.22374009216160368,0.5596697319956359,0.0002464181414529809
29,0.22201212608453,0.6894701707014,0.00024131421435130807
30,0.2346910437133317,0.5689034779700661,0.00023603646545265687
31,0.16703479428151527,0.6881009614238014,0.00023059494125202357
32,0.16700368864617862,0.5778785049011101,0.000225
33,0.1631286557616863,0.6846886142713644,0.0002192622919852551
34,0.1070317237694261,0.6108863118229428,0.0002133927392611049
35,0.12298271999871774,0.5537870856190751,0.00020740251485476345
36,0.1410422558232067,0.5218178951446972,0.00020130302149885031
37,0.12788853827586236,0.48533465464426195,0.00019510586992564093
38,0.1330193444830816,0.5540065629122223,0.0001888228567653781
39,0.1489888217726855,0.4830234753535143,0.0001824659420907154
40,0.11225310802916881,0.4845459922096875,0.00017604722665003956
41,0.09288869134013528,0.4370880515381639,0.00016957892883300775
42,0.09066229139684277,0.48258367797339713,0.00016307336141214873
43,0.06995092380209736,0.46858260741748453,0.00015654290810480042
44,0.11870947026452194,0.507253222148351,0.00015
45,0.06282812436088693,0.6474949476287646,0.0001434570918951996
46,0.15403325502138016,0.5053784461596033,0.00013692663858785124
47,0.06973746237501899,0.5481659278400595,0.00013042107116699228
48,0.07045164783143061,0.47157305131637484,0.00012395277334996044
49,0.07207929256589252,0.4574711409367527,0.00011753405790928456
50,0.09936049513996559,0.4740911745269032,0.00011117714323462186
51,0.06881436828625136,0.4545984810599398,0.00010489413007435904
52,0.08292098224001626,0.44892007510272547,9.869697850114969e-05
53,0.08136858173639229,0.43289398015706293,9.259748514523653e-05
54,0.0675844395319943,0.44066941602569487,8.660726073889511e-05
55,0.04595795747908679,0.46903268344671367,8.073770801474492e-05
56,0.0888093477397254,0.4153970090811259,7.500000000000002e-05
57,0.05588538727309178,0.4224744877402057,6.940505874797639e-05
58,0.09697669057841184,0.4131632701227327,6.396353454734311e-05
59,0.05063885985013781,0.4207452027087344,5.8685785648691894e-05
60,0.05439539062224893,0.40630719731692216,5.358185854701909e-05
61,0.05790610395620583,0.4123927844418198,4.866146885765096e-05
62,0.035126219447788626,0.4357889839492033,4.3933982822017876e-05
63,0.04692845577053261,0.4023210606363391,3.94083994784814e-05
64,0.041220103069325234,0.40285243231658924,3.509333353215331e-05
65,0.08532250667567966,0.40954830790022767,3.099699895631474e-05
66,0.06164138223213085,0.40889888353443177,2.7127193356651213e-05
67,0.06754814747434142,0.40498207784509266,2.3491283128067174e-05
68,0.0865684447674374,0.4024054333530546,2.009618943233419e-05
69,0.05495930321769784,0.4063776073132658,1.694837502326674e-05
70,0.05837794421678822,0.40169780702575275,1.4053831944502508e-05
71,0.04521544694153068,0.39939531557754426,1.1418070123306989e-05
72,0.0627154866766769,0.3978460856593927,9.046106882113751e-06
73,0.03929475131826012,0.39846967788253507,6.942457387765976e-06
74,0.0679610146746093,0.3989288179898345,5.11112605663977e-06
75,0.04757678084162544,0.3989390706840434,3.5555989320099952e-06
76,0.05944295445388383,0.39818413352649185,2.2788370481687965e-06
77,0.04327201919679945,0.3981484729868205,1.2832707939284427e-06
78,0.052859339161719365,0.39747716132235716,5.707952862381681e-07
79,0.04439195266287943,0.3976599457289629,1.4276676272133025e-07
80,0.049395195857593506,0.39836875939867533,0.0
