"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","sex_linked_flag","module","reliability_pass","weight","rank_score","training_mean","training_sd"
"age_only_de",11,"Postn",-7.11321560720305,-4.34953801449316,0.000192431618172169,0.0329930423743456,FALSE,"young_high",TRUE,30.9392016888157,30.9392016888157,4.47312395852723,3.57066885281487
"age_only_de",12,"Scml4",-6.92159098672696,-4.38690450700829,0.000174514716771124,0.0326853506637559,FALSE,"young_high",TRUE,30.3643586953404,30.3643586953404,1.15793815089726,1.43118693389438
"age_only_de",13,"6720456H20Rik",-6.49336023450995,-4.63522770825591,9.10592155632454e-05,0.0255388227157032,FALSE,"young_high",TRUE,30.0982032786876,30.0982032786876,2.02067824633613,1.91201994669697
"age_only_de",14,"Mical3",-6.68114126066803,-4.46482104303355,0.000142317526495444,0.02965992254108,FALSE,"young_high",TRUE,29.8301000921103,29.8301000921103,0.927326853604832,1.30253736403452
"age_only_de",15,"Osbpl10",-6.68001552896074,-4.25800215954374,0.000244421387979083,0.036546681721198,FALSE,"young_high",TRUE,28.4435205481005,28.4435205481005,0.434647491132227,0.724458914119028
"age_only_de",16,"Vash1",-6.47115097537132,-4.35004890552079,0.000192174728926959,0.0329930423743456,FALSE,"young_high",TRUE,28.1498232178738,28.1498232178738,2.0505710554417,1.88433334093693
"age_only_de",17,"Chml",-6.56103823175966,-4.01896380717294,0.000455344292777328,0.0504764850071005,FALSE,"young_high",TRUE,26.36857519092,26.36857519092,1.82638986351063,1.75580834446409
"age_only_de",18,"Camsap3",-6.55633421294093,-3.90091546858319,0.000618070900169527,0.0620919820724996,FALSE,"young_high",TRUE,25.5757055484624,25.5757055484624,0.869423090900174,1.33069187293754
"age_only_de",19,"Nup133",-6.17285149133168,-4.08522452328911,0.000383371591733149,0.0465073141329864,FALSE,"young_high",TRUE,25.21748429101,25.21748429101,2.12602918505128,2.13124794327391
"age_only_de",20,"Zfp943",-6.4800551088915,-3.86455618130128,0.000678871879858234,0.0628029748424247,FALSE,"young_high",TRUE,25.0425370262396,25.0425370262396,1.61542859880833,1.73513875729569
"age_only_de",21,"Arl5c",-6.36783642125208,-3.90894407764631,0.000605385597813401,0.0620919820724996,FALSE,"young_high",TRUE,24.8915164662738,24.8915164662738,0.865937243129526,1.30892309945048
