"model","signature_rank","gene","age_only_logFC","age_only_t","age_only_p_value","age_only_adj_p_value","female_logFC","female_t","male_logFC","male_t","common_logFC","common_t","common_p_value","common_adj_p_value","interaction_logFC","interaction_t","sex_linked_flag","female_direction","male_direction","common_direction","age_only_direction","sex_direction_concordant","age_only_common_concordant","interaction_ratio","interaction_penalty","reliability_pass","module","weight","rank_score","training_mean","training_sd"
"factorial_large_original",159,"Jund",2.04062053948187,4.96806032775579,3.8056993200647e-05,0.0182995616579093,2.41622740212347,3.31026233516633,1.78602673856392,3.54641083072266,2.1011270703437,4.7386788697995,9.32576434823177e-05,0.0456238846579543,-0.630200663559554,-0.710646826242353,FALSE,1,1,1,1,TRUE,TRUE,0.149967253881797,0.869589978866292,TRUE,"old_high",8.65813040970713,8.65813040970713,9.41650198127681,1.22363907714588
"factorial_large_original",160,"Napsa",3.38422582875172,1.91322314334674,0.0669662402070235,0.346173229759239,7.53528248084163,3.25981721712376,1.71234778902863,0.87232282733636,4.62381513493513,3.0494157035248,0.00576520626399515,0.191841774161379,-5.822934691813,-1.92011877331067,FALSE,1,1,1,1,TRUE,TRUE,0.629667697801136,0.613622029416961,TRUE,"old_high",8.6520304119002,8.6520304119002,0.405517586518557,0.680313688752412
"factorial_large_original",161,"P2rx7",4.26611619357106,2.26038444557582,0.0325395933454425,0.262289999762134,7.0013258527994,2.54475815772889,2.58009938507384,1.08307530333746,4.79071261893662,2.63277918706241,0.0150046124258625,0.261088377786422,-4.42122646772556,-1.21486237553747,FALSE,1,1,1,1,TRUE,TRUE,0.461437197131409,0.684257935929684,TRUE,"old_high",8.6304690335588,8.6304690335588,1.341534218701,1.46400703684764
"factorial_large_original",162,"Cdk20",4.01330698577019,2.40400900475832,0.0237614472130199,0.235762692679184,3.84624257702782,1.28834917970064,4.27968796019033,2.055994080708,4.06296526860908,2.23273940884198,0.0357790472288288,0.321365639464407,0.433445383162506,0.119096586432161,FALSE,1,1,1,1,TRUE,TRUE,0.053341008495734,0.949360171050485,TRUE,"old_high",8.61216130276245,8.61216130276245,2.67751353150851,1.71230875471435
"factorial_large_original",163,"Cdh9",4.26354320633551,2.11083616623478,0.0447150176086933,0.294417607577507,5.90164678904286,1.8543570957369,3.46109964956251,1.388815261675,4.68137321930269,2.3162402532469,0.0299855981626366,0.310568311308304,-2.44054713948035,-0.603764457520968,FALSE,1,1,1,1,TRUE,TRUE,0.260665702613877,0.7932317012564,TRUE,"old_high",8.60115815678853,8.60115815678853,1.19197507757568,1.51198058813729
"factorial_large_original",164,"Cxcl13",4.52420437581496,2.56683897587356,0.0164720431470099,0.207356956756865,3.94867696510551,1.21248287190363,4.56650614282233,2.07303150318783,4.25759155396392,2.16576655891431,0.0411427880317406,0.338770885223007,0.617829177716817,0.15713975322208,FALSE,1,1,1,1,TRUE,TRUE,0.0725561737580757,0.9323520990944,TRUE,"old_high",8.59717153720931,8.59717153720931,5.54826057403315,2.80334947649242
"factorial_large_original",165,"Rhoc",2.14904727148271,6.27223964379185,1.31194459122753e-06,0.00241004221408497,1.26518714726635,2.42822006034706,2.66281087510336,6.42139229613386,1.96399901118486,5.8986982083319,5.56041686773138e-06,0.00893767506276973,1.39762372783702,2.09881994144711,FALSE,1,1,1,1,TRUE,TRUE,0.355810609900267,0.737566141390175,TRUE,"old_high",8.54473136870785,8.54473136870785,8.26044827757197,0.933967660172635
"factorial_large_original",166,"Tuba4a",2.75057514802492,5.24787122640899,1.83121216991725e-05,0.0119200730895752,1.43361551726859,1.97512601899241,3.56153398622243,4.91559511538893,2.49757475174551,4.87061396721771,6.73676074811306e-05,0.0446422247014908,2.12791846895384,2.07486670994406,FALSE,1,1,1,1,TRUE,TRUE,0.425996867855469,0.701263812384021,TRUE,"old_high",8.53067965592117,8.53067965592117,6.89150912315156,1.38374805085514
"factorial_large_original",167,"Ercc4",4.01008785145524,2.51018144535482,0.018733252542571,0.215150606927857,6.31359986306469,2.30986953192087,2.634633192419,1.36892600505526,4.47411652774184,2.6767746253798,0.0135930109332793,0.254869574826661,-3.67896667064569,-1.10052616762898,FALSE,1,1,1,1,TRUE,TRUE,0.411138851290008,0.708647486450989,TRUE,"old_high",8.48690515572125,8.48690515572125,2.60658030894454,1.55155880453252
"factorial_large_original",168,"Cbx8",2.80374368333529,1.50247717907712,0.145210160325605,0.466621859584775,8.79434026254419,3.89982929023994,0.718726968237384,0.374709605634803,4.75653361539079,3.21336853823364,0.00391369451673586,0.172349992433926,-8.07561329430681,-2.72781859492176,FALSE,1,1,1,1,TRUE,TRUE,0.848896812090176,0.540863066808743,TRUE,"old_high",8.26681909493282,8.26681909493282,0.391336513958148,0.779433140345185
"factorial_large_original",169,"Ndufa4l2",2.44668953842945,3.16449772181253,0.00398008125756171,0.123294060719796,2.84422976076586,2.54356585045031,2.37802306289619,2.3116731243635,2.61112641183102,3.43702285170858,0.0022897959031881,0.141716608360909,-0.466206697869671,-0.306833684293749,FALSE,1,1,1,1,TRUE,TRUE,0.0892730827745843,0.91804343264667,TRUE,"old_high",8.23898183851501,8.23898183851501,5.09425597840343,1.40413653902925
