epoch,train_loss,validation_loss,learning_rate
1,0.7210465256048708,0.7244582072118203,3.75e-05
2,0.7171147448930586,0.7113756557664895,7.5e-05
3,0.6883132092870067,0.7201232052160114,0.0001125
4,0.7000186865668886,0.731649636306446,0.00015
5,0.6894227577565816,0.7436461993155415,0.00018749999999999998
6,0.6787526303018228,0.77704951936693,0.000225
7,0.6508369141791092,0.8539080556383942,0.0002625
8,0.6483364970147348,1.0680928122739366,0.0003
9,0.5821279182384289,1.438548243612608,0.00029985723323727866
10,0.544929453091844,1.760035306532174,0.0002994292047137618
11,0.5314692898621238,1.8156484576762066,0.00029871672920607153
12,0.5209513570194066,1.7742231897068197,0.0002977211629518312
13,0.4945215576828573,1.7584818667914417,0.00029644440106799
14,0.4728479041388086,1.8736577704076907,0.0002948888739433602
