epoch,train_loss,validation_loss,learning_rate
1,0.7427723536356168,0.728166235541609,3.75e-05
2,0.7135156236631891,0.7107475053443111,7.5e-05
3,0.730078722551733,0.7093506842529316,0.0001125
4,0.7133110709219828,0.6955810281815216,0.00015
5,0.7013541708219859,0.6861894312059781,0.00018749999999999998
6,0.685571057367682,0.6797882605654869,0.000225
7,0.6888852991941989,0.6628003438351173,0.0002625
8,0.6631551834944183,0.6326931203572244,0.0003
9,0.6355943516799881,0.613238858651752,0.00029985723323727866
10,0.6209442975550736,0.6306599246421773,0.0002994292047137618
11,0.6046085108815347,0.5483852785334065,0.00029871672920607153
12,0.5672379512999334,0.5448152772279161,0.0002977211629518312
13,0.5401728988560447,0.5064843578794742,0.00029644440106799
14,0.4800321778111299,0.37921961655499287,0.0002948888739433602
15,0.4478199647821009,0.2807682794480687,0.000293057542612234
16,0.38254121973594946,0.215375661461756,0.0002909538931178862
17,0.3256546284395228,0.3375235594115319,0.000288581929876693
18,0.2945365477416475,0.2642774427005179,0.0002859461680554975
19,0.2588700676641967,0.12776784659910584,0.0002830516249767332
20,0.22085452825995927,0.10239460873405337,0.0002799038105676658
21,0.23331925631921008,0.11901761825763524,0.0002765087168719328
22,0.1797644993391239,0.07584276751446362,0.00027287280664334875
23,0.15365479241668303,0.2912799645745157,0.00026900300104368524
24,0.20210147721630986,0.07101290187660084,0.00026490666646784665
25,0.1593251632431806,0.07333920318382914,0.0002605916005215186
26,0.15352757094790664,0.1278270120856358,0.00025606601717798207
27,0.19872510923805742,0.5206376006869358,0.00025133853114234905
28,0.18746750092049777,0.07535865127334988,0.0002464181414529809
29,0.15367840663977145,0.07116332827007847,0.00024131421435130807
30,0.09479706893194467,0.08508341902977429,0.00023603646545265687
31,0.20132036014925364,0.07528297193488662,0.00023059494125202357
32,0.13562075589679853,0.11024657970339036,0.000225
33,0.11592967364390264,0.08601691461800343,0.0002192622919852551
34,0.08730066847062647,0.16570147777954483,0.0002133927392611049
35,0.11227630203559322,0.08530578827484006,0.00020740251485476345
36,0.0892594249136271,0.05885913179120866,0.00020130302149885031
37,0.0703375161197629,0.10930955018352875,0.00019510586992564093
38,0.06727336693956827,0.09531125940515975,0.0001888228567653781
39,0.08153201230729647,0.07575390830697931,0.0001824659420907154
40,0.0694945761712931,0.05777174600275048,0.00017604722665003956
41,0.10439269100014761,0.0626562733070722,0.00016957892883300775
42,0.06780118960751941,0.06240258981156571,0.00016307336141214873
43,0.07393355422790299,0.13317568127263202,0.00015654290810480042
44,0.06498180926885752,0.0926744750548145,0.00015
45,0.07383936485626533,0.14321335269781335,0.0001434570918951996
46,0.07883349809512119,0.07818003115983106,0.00013692663858785124
47,0.06474767493308131,0.1670389745976173,0.00013042107116699228
48,0.06776292041196662,0.06417882281143877,0.00012395277334996044
49,0.07866666858169322,0.0777657333225508,0.00011753405790928456
50,0.056969433380932376,0.08574176606231515,0.00011117714323462186
51,0.06915137786819638,0.07090146926157934,0.00010489413007435904
52,0.038522028928276365,0.09704470448334036,9.869697850114969e-05
