epoch,train_loss,validation_loss,learning_rate
1,0.7662570974987305,0.7548109693859346,3.75e-05
2,0.721420020664603,0.7070223468289221,7.5e-05
3,0.7130917228240209,0.6968288113550727,0.0001125
4,0.7122306296715334,0.6910817553360327,0.00015
5,0.7112683531833314,0.6809816354111935,0.00018749999999999998
6,0.6591833340919624,0.660388711013062,0.000225
7,0.676108259936552,0.6384712110524572,0.0002625
8,0.6804782745293863,0.6301763559192813,0.0003
9,0.6572773143918269,0.6211506952003178,0.00029985723323727866
10,0.6545332943600576,0.6174707639805188,0.0002994292047137618
11,0.6365532991129345,0.5865171000731375,0.00029871672920607153
12,0.6595755728409617,0.563658053327734,0.0002977211629518312
13,0.5853747748696237,0.5404187930997761,0.00029644440106799
14,0.5796536844566883,0.6267053906044022,0.0002948888739433602
15,0.5418367771094579,0.5239291055637766,0.000293057542612234
16,0.4886719567379196,0.4088264561881761,0.0002909538931178862
17,0.3868623391009227,0.278827303329204,0.000288581929876693
18,0.3542151339638169,0.2546396722435005,0.0002859461680554975
19,0.2992336236214428,0.35842978447673934,0.0002830516249767332
20,0.25875818306897636,0.33201184438383113,0.0002799038105676658
21,0.2178286716029841,0.4171742251761338,0.0002765087168719328
22,0.23678256399932027,0.39518396800891176,0.00027287280664334875
23,0.21928125255340233,0.5839004088532573,0.00026900300104368524
24,0.1914256479019104,0.38963597213270074,0.00026490666646784665
25,0.16486429024660554,0.24363874619058,0.0002605916005215186
26,0.20256167064278813,0.2005022106766206,0.00025606601717798207
27,0.16543421840386976,0.21970385368145395,0.00025133853114234905
28,0.13584920356362812,0.32485763987850397,0.0002464181414529809
29,0.15637752797520335,0.3987566722688395,0.00024131421435130807
30,0.14031611191113968,0.2218492162577989,0.00023603646545265687
31,0.12563715263948602,0.24381255888412215,0.00023059494125202357
32,0.13399180283619316,0.2836312321275713,0.000225
33,0.10512485627238755,0.18498441842735933,0.0002192622919852551
34,0.10280992188288701,0.17661437775520133,0.0002133927392611049
35,0.10465569209522561,0.17575602376141847,0.00020740251485476345
36,0.10583140632394815,0.23982839309323659,0.00020130302149885031
37,0.08126763993394935,0.2049334192590867,0.00019510586992564093
38,0.09539856918143307,0.2847703610677676,0.0001888228567653781
39,0.0784250418188198,0.2644350789821119,0.0001824659420907154
40,0.09193127691323466,0.16853826325219,0.00017604722665003956
41,0.09870569915401138,0.3586626642337682,0.00016957892883300775
42,0.08839994099310013,0.175432613386157,0.00016307336141214873
43,0.07520677859329415,0.17655150086284924,0.00015654290810480042
44,0.08592186786105571,0.2967796307071528,0.00015
45,0.07620194530354965,0.17636661811679183,0.0001434570918951996
46,0.05441479523543789,0.2708238639772816,0.00013692663858785124
47,0.06842472614393838,0.19724985713633475,0.00013042107116699228
48,0.10325023217201196,0.21753887689151039,0.00012395277334996044
49,0.0658406380879677,0.22772878670667812,0.00011753405790928456
50,0.0829126755532515,0.20537967009550914,0.00011117714323462186
51,0.0395666027139146,0.1680159742069832,0.00010489413007435904
52,0.09951101024430159,0.2368768344461618,9.869697850114969e-05
53,0.05503637971847897,0.19009531839007843,9.259748514523653e-05
54,0.06690308743201082,0.2592310140258285,8.660726073889511e-05
55,0.08503834837864747,0.16845583464303948,8.073770801474492e-05
56,0.058666833236389916,0.1964962412648414,7.500000000000002e-05
57,0.04199407199806878,0.2484768357202647,6.940505874797639e-05
58,0.07422793132536179,0.17378723629380177,6.396353454734311e-05
59,0.05546524819432034,0.24546276805648634,5.8685785648691894e-05
60,0.05568542693210841,0.24651123915792975,5.358185854701909e-05
61,0.046506388236444554,0.16833805516394956,4.866146885765096e-05
62,0.05453705589470432,0.17084817712258688,4.3933982822017876e-05
63,0.04358586004065685,0.18349788592292968,3.94083994784814e-05
