epoch,train_loss,validation_loss,learning_rate
1,0.7693072293133789,0.7523785334981685,3.75e-05
2,0.7379995392490868,0.7027442403586028,7.5e-05
3,0.6932312657326021,0.680666273424312,0.0001125
4,0.6906269297880285,0.6668320324395677,0.00015
5,0.6528524977519407,0.6288323590796103,0.00018749999999999998
6,0.5891570663595882,0.5957487610768651,0.000225
7,0.5163484284713098,0.6727338090574873,0.0002625
8,0.4984577683949627,0.7401159458350777,0.0003
9,0.4777301760280834,0.6871112892577922,0.00029985723323727866
10,0.46352672854516846,0.6398735308600596,0.0002994292047137618
11,0.4576220059561589,0.6275600551472984,0.00029871672920607153
12,0.44595166159529914,0.613886870568245,0.0002977211629518312
13,0.44605255126953125,0.5915339442063993,0.00029644440106799
14,0.41409215451560083,0.6194789167823508,0.0002948888739433602
15,0.4052634835243225,0.6320259557959793,0.000293057542612234
16,0.3928866431494786,0.5932917784529553,0.0002909538931178862
17,0.39456716327713287,0.5245783546043304,0.000288581929876693
18,0.3534270136275995,0.5033043602502043,0.0002859461680554975
19,0.32267243546598096,0.4304609759863367,0.0002830516249767332
20,0.27774684520674936,0.45638834221372027,0.0002799038105676658
21,0.25468173970417596,0.4291118577130566,0.0002765087168719328
22,0.24432492072897688,0.543863073581054,0.00027287280664334875
23,0.25136547581399854,0.42305490240339794,0.00026900300104368524
24,0.22211199658018002,0.3864891942265791,0.00026490666646784665
25,0.18570743453588417,0.3263134019828199,0.0002605916005215186
26,0.1717334821401837,0.34638364073190575,0.00025606601717798207
27,0.1967473692525651,0.6558387373968151,0.00025133853114234905
28,0.21543218521813914,0.2625233439938829,0.0002464181414529809
29,0.1925240783392539,0.26615919081336725,0.00024131421435130807
30,0.1434902352061643,0.3564163081730337,0.00023603646545265687
31,0.18220723033361955,0.3092833881035606,0.00023059494125202357
32,0.11389684689524916,0.22894389548992422,0.000225
33,0.14926999264415577,0.356105283040282,0.0002192622919852551
34,0.11959562235302348,0.5227356471382498,0.0002133927392611049
35,0.11191459989778575,0.3509805076352943,0.00020740251485476345
36,0.08713011637491012,0.4139473862419957,0.00020130302149885031
37,0.11078912916198717,0.2982077953455978,0.00019510586992564093
38,0.10425475130186361,0.2629616533529856,0.0001888228567653781
39,0.0943820765701171,0.2916649949436426,0.0001824659420907154
40,0.07940290903840855,0.3576668675784719,0.00017604722665003956
41,0.06433518979833806,0.37632566590384053,0.00016957892883300775
42,0.0943889565237977,0.33612949163869976,0.00016307336141214873
43,0.05648641786397524,0.3544360902736778,0.00015654290810480042
44,0.08638257182696286,0.46555798274244475,0.00015
